tsne_1,tsne_2,group
-19.478443,27.373636,Synthetic Pneumonia
-52.062065,13.856915,Synthetic Pneumonia
-38.76885,6.8702435,Synthetic Pneumonia
30.207144,5.412756,Synthetic Pneumonia
-48.04459,4.7254024,Synthetic Pneumonia
-41.328568,17.678905,Synthetic Pneumonia
9.2319,-21.64929,Synthetic Pneumonia
-47.107372,7.030856,Synthetic Pneumonia
-45.105366,-2.297763,Synthetic Pneumonia
-44.961533,4.953071,Synthetic Pneumonia
-27.736004,-16.697266,Synthetic Pneumonia
-30.027721,-17.325127,Synthetic Pneumonia
-36.023006,12.078843,Synthetic Pneumonia
-57.773434,10.006606,Synthetic Pneumonia
0.78520113,-18.150578,Synthetic Pneumonia
-56.70486,-0.5913155,Synthetic Pneumonia
-51.21019,-6.6384697,Synthetic Pneumonia
43.599594,12.420845,Synthetic Pneumonia
-49.078968,13.352012,Synthetic Pneumonia
-50.231846,11.996475,Synthetic Pneumonia
13.819457,-14.840502,Synthetic Pneumonia
-37.96828,19.869816,Synthetic Pneumonia
-26.725836,17.107513,Synthetic Pneumonia
-31.609144,1.0354866,Synthetic Pneumonia
-47.34319,-0.9418982,Synthetic Pneumonia
-32.686375,-1.5527047,Synthetic Pneumonia
-35.956947,7.467661,Synthetic Pneumonia
-35.355587,24.508795,Synthetic Pneumonia
-25.713673,11.192599,Synthetic Pneumonia
-41.30158,-5.407373,Synthetic Pneumonia
-43.293293,26.072247,Synthetic Pneumonia
-40.38494,30.242825,Synthetic Pneumonia
-10.675882,9.335859,Synthetic Pneumonia
-45.24255,12.235376,Synthetic Pneumonia
-48.658947,0.5676824,Synthetic Pneumonia
-28.49625,14.157839,Synthetic Pneumonia
-45.07919,3.6802113,Synthetic Pneumonia
47.422993,12.68064,Synthetic Pneumonia
-40.795853,30.460636,Synthetic Pneumonia
-44.256996,0.04673342,Synthetic Pneumonia
-57.74842,6.5238175,Synthetic Pneumonia
46.879154,9.134125,Synthetic Pneumonia
-34.85198,-1.2272664,Synthetic Pneumonia
-25.459736,-18.283163,Synthetic Pneumonia
-49.919704,9.625701,Synthetic Pneumonia
-35.15815,1.4526161,Synthetic Pneumonia
-54.311554,4.2369246,Synthetic Pneumonia
-54.16995,2.58978,Synthetic Pneumonia
-53.642334,10.113689,Synthetic Pneumonia
-48.991684,11.19686,Synthetic Pneumonia
-46.778725,13.569075,Synthetic Pneumonia
-26.015388,-16.772362,Synthetic Pneumonia
-50.704254,16.952854,Synthetic Pneumonia
-44.38588,30.524996,Synthetic Pneumonia
-52.5446,4.148695,Synthetic Pneumonia
-44.1312,22.16979,Synthetic Pneumonia
-53.85737,-1.2446638,Synthetic Pneumonia
-35.87647,3.7347672,Synthetic Pneumonia
-42.612133,16.212116,Synthetic Pneumonia
-42.076275,11.894722,Synthetic Pneumonia
-48.049374,10.724301,Synthetic Pneumonia
38.724575,11.651756,Synthetic Pneumonia
-48.25403,19.28875,Synthetic Pneumonia
-41.610603,6.4736743,Synthetic Pneumonia
-30.620573,-19.241905,Synthetic Pneumonia
-52.774136,10.071512,Synthetic Pneumonia
-56.108826,-4.5071096,Synthetic Pneumonia
-28.553246,13.61902,Synthetic Pneumonia
-57.178482,-2.2974575,Synthetic Pneumonia
-31.738869,-18.145634,Synthetic Pneumonia
-32.819412,0.045145787,Synthetic Pneumonia
-43.24164,13.338071,Synthetic Pneumonia
-42.950275,24.755508,Synthetic Pneumonia
-39.378834,24.772001,Synthetic Pneumonia
-58.199215,11.537603,Synthetic Pneumonia
-54.100285,8.122651,Synthetic Pneumonia
35.334747,12.020247,Synthetic Pneumonia
-31.820816,20.92162,Synthetic Pneumonia
-31.839445,-12.111892,Synthetic Pneumonia
-46.168896,16.553404,Synthetic Pneumonia
-35.015987,20.740082,Synthetic Pneumonia
-39.824135,16.62219,Synthetic Pneumonia
-33.91549,7.055768,Synthetic Pneumonia
-39.966454,10.551854,Synthetic Pneumonia
-33.602985,4.5347943,Synthetic Pneumonia
-27.91762,19.316889,Synthetic Pneumonia
-46.605316,19.156845,Synthetic Pneumonia
-36.63814,27.382372,Synthetic Pneumonia
-35.3254,26.665518,Synthetic Pneumonia
-37.19153,11.206115,Synthetic Pneumonia
-50.780216,8.242676,Synthetic Pneumonia
-27.888107,-15.267567,Synthetic Pneumonia
34.89617,8.53968,Synthetic Pneumonia
-44.85031,17.162006,Synthetic Pneumonia
-37.54686,6.0231214,Synthetic Pneumonia
16.626524,-7.292227,Synthetic Pneumonia
-37.50402,30.392775,Synthetic Pneumonia
28.162281,2.3072658,Synthetic Pneumonia
-51.287094,10.067764,Synthetic Pneumonia
-32.300613,-9.583619,Synthetic Pneumonia
-30.608044,8.83998,Synthetic Pneumonia
-55.66718,7.8974953,Synthetic Pneumonia
-52.266735,3.3756764,Synthetic Pneumonia
-39.509624,22.805702,Synthetic Pneumonia
-32.566216,2.7612736,Synthetic Pneumonia
-50.42653,8.797942,Synthetic Pneumonia
-35.36042,25.839348,Synthetic Pneumonia
-46.105785,28.339659,Synthetic Pneumonia
-34.198063,26.039154,Synthetic Pneumonia
-43.848125,23.60977,Synthetic Pneumonia
-38.519615,23.203432,Synthetic Pneumonia
-39.015995,8.289828,Synthetic Pneumonia
-54.05178,7.9911766,Synthetic Pneumonia
-26.362598,-19.957489,Synthetic Pneumonia
-52.58875,1.7700558,Synthetic Pneumonia
-14.240996,25.052622,Synthetic Pneumonia
-55.600193,13.309693,Synthetic Pneumonia
-55.588856,4.6425276,Synthetic Pneumonia
-45.67688,21.974903,Synthetic Pneumonia
-44.120667,17.945864,Synthetic Pneumonia
8.856749,-20.029497,Synthetic Pneumonia
-25.96488,13.286412,Synthetic Pneumonia
-42.85363,6.3404617,Synthetic Pneumonia
-41.581394,7.3121552,Synthetic Pneumonia
-55.171104,1.176685,Synthetic Pneumonia
-46.70341,3.41082,Synthetic Pneumonia
-38.01984,9.283457,Synthetic Pneumonia
-51.404694,8.00058,Synthetic Pneumonia
-51.747257,18.091427,Synthetic Pneumonia
-48.592422,-4.9392414,Synthetic Pneumonia
-32.927036,2.3946385,Synthetic Pneumonia
-42.26758,20.087643,Synthetic Pneumonia
-46.042557,23.763397,Synthetic Pneumonia
-32.96366,1.4893161,Synthetic Pneumonia
-38.801205,14.167256,Synthetic Pneumonia
-42.617733,14.522017,Synthetic Pneumonia
-30.876457,1.8104591,Synthetic Pneumonia
-1.3571999,-17.988625,Synthetic Pneumonia
-48.849335,-5.250784,Synthetic Pneumonia
-35.094383,21.365995,Synthetic Pneumonia
-48.737526,5.731568,Synthetic Pneumonia
-51.168926,14.531114,Synthetic Pneumonia
-37.668564,23.998278,Synthetic Pneumonia
-51.44171,17.517773,Synthetic Pneumonia
-45.87888,2.8545358,Synthetic Pneumonia
-42.226788,22.133482,Synthetic Pneumonia
5.3821583,-10.842288,Synthetic Pneumonia
-46.103386,-0.5639255,Synthetic Pneumonia
-36.09657,28.924902,Synthetic Pneumonia
-57.231895,9.670943,Synthetic Pneumonia
-14.025652,21.01023,Synthetic Pneumonia
-30.442278,4.124504,Synthetic Pneumonia
-37.265366,26.58282,Synthetic Pneumonia
-56.212578,10.982779,Synthetic Pneumonia
47.075203,11.070346,Synthetic Pneumonia
-41.039055,30.042189,Synthetic Pneumonia
-43.86176,28.226963,Synthetic Pneumonia
-59.46656,8.368447,Synthetic Pneumonia
-46.10978,20.244532,Synthetic Pneumonia
-45.111122,14.583153,Synthetic Pneumonia
-32.165012,18.694569,Synthetic Pneumonia
-33.439793,9.581704,Synthetic Pneumonia
1.605024,-12.049837,Synthetic Pneumonia
-36.164925,8.694517,Synthetic Pneumonia
5.4331765,-11.408231,Synthetic Pneumonia
9.95705,-17.691841,Synthetic Pneumonia
-42.505768,-0.9837168,Synthetic Pneumonia
-49.060425,17.806652,Synthetic Pneumonia
-35.789898,15.24439,Synthetic Pneumonia
-32.020164,-12.126159,Synthetic Pneumonia
-54.573475,-3.371075,Synthetic Pneumonia
-47.414833,5.3053527,Synthetic Pneumonia
-37.736378,18.046715,Synthetic Pneumonia
-37.982517,-0.7425866,Synthetic Pneumonia
-49.179996,1.9534671,Synthetic Pneumonia
30.09905,0.3651595,Synthetic Pneumonia
11.339435,-12.833232,Synthetic Pneumonia
-38.29471,31.850801,Synthetic Pneumonia
-41.512432,10.291148,Synthetic Pneumonia
-35.312714,19.324615,Synthetic Pneumonia
-42.7778,9.010654,Synthetic Pneumonia
44.180023,12.681684,Synthetic Pneumonia
-20.518509,4.2985444,Synthetic Pneumonia
-49.598217,3.147126,Synthetic Pneumonia
-38.07432,19.520266,Synthetic Pneumonia
-41.713737,5.7414246,Synthetic Pneumonia
-34.957542,14.682926,Synthetic Pneumonia
-49.156513,5.370906,Synthetic Pneumonia
-49.193394,6.8334885,Synthetic Pneumonia
-41.846146,30.430784,Synthetic Pneumonia
-38.05372,30.94615,Synthetic Pneumonia
-56.02094,8.167783,Synthetic Pneumonia
-14.154021,-22.75431,Synthetic Pneumonia
-12.581425,-18.027203,Synthetic Pneumonia
-50.457718,11.04332,Synthetic Pneumonia
-42.405567,3.1332507,Synthetic Pneumonia
-13.772166,-13.835549,Synthetic Pneumonia
-33.461525,-11.817996,Synthetic Pneumonia
-57.062775,-0.5393376,Synthetic Pneumonia

